title,artist,streams
Up the River,Future,742344
I Try,Trippie Redd,742162
FAIS ÇA BIEN,Damso,742159
mother tongue,Bring Me The Horizon,741890
Love Yourz,J. Cole,741605
Martian - Intro,Takeoff,740884
22 (OVER S∞∞N),Bon Iver,740836
Blowback,The Killers,740533
Meet Me on the Roof,Green Day,740020
Bring U Down,Lil Nas X,739886
Sincerity Is Scary,The 1975,738496
6 Summers,Anderson .Paak,738419
Abrázame Muy Fuerte,Juan Gabriel,738334
Looking for a Star,XXXTENTACION,738208
Enséñame,RBD,737990
Leader Of The Delinquents,Kid Cudi,737828
THE NEWS,PARTYNEXTDOOR,737731
Eruption - 2015 Remaster,Van Halen,737671
Lies,ScHoolboy Q,737610
Este Corazón,RBD,737225
Falling For You with Justin Bieber,Jaden,737170
Burnin' Up,Jessie J,735805
100,Anuel AA,735631
Aún Hay Algo,RBD,735311
What Makes A Woman,Katy Perry,735289
Sinner's Prayer,Lady Gaga,735077
CHEESE,Stray Kids,735011
Killa Killa,KSI,734787
Time Warp,Little Nell,734396
S.O.T.L. (Silence of the Lambs),Ludacris,734209
Morning,Beck,734134
Hot for Teacher - 2015 Remaster,Van Halen,733750
If I Ain't Got You,Alicia Keys,733558
Love So Soft,Kelly Clarkson,733078
Tats On My Face,Offset,732940
Calling All My Lovelies,Bruno Mars,732810
Pardon My Ego,Logic,732677
My Side,Drake,732308
Girlfriend,Charlie Puth,732096
Realist In It,Lil Baby,732058
Wenn die Sonne untergeht,Azet,731797
Puste sie weg,Kontra K,731337
I Tried Loving,Trippie Redd,730700
Slipknot,XXXTENTACION,730566
Wonderin’ Bout The Wind,Morgan Wallen,730364
IDGAF,Lil Peep,729929
Work Hard,Migos,729297
Midnight,Alesso,729095
If You’re Too Shy (Let Me Know),The 1975,729073
Get Out,CHVRCHES,728706
100 Bands,Mustard,728644
Eleven,Khalid,728059
Birth Of The Cruel,Slipknot,727928
Party For One,Carly Rae Jepsen,727904
Estado Decadente - Acústico,Zé Neto & Cristiano,727464
Vindaloo,Fat Les,727463
DIAMANT,Rammstein,727330
Learn To Fly,Surfaces,726764
Not a Pop Song,Little Mix,726393
Hate Me,Lil Peep,726346
Patek,Future,725856
This Love,Maroon 5,725505
Too Comfortable,Future,725308
Caught Up,Majid Jordan,725304
Runaway,Linkin Park,724948
GANG! - prod. Strage,MACHETE,724491
TATTOO,Rammstein,724383
Made Men,Migos,723961
You Stay,DJ Khaled,723894
Better Together,Luke Combs,723824
KMDF,Haftbefehl,723414
occh1 purpl3,thasup,723099
Morning Light,Justin Timberlake,722801
Living In A Ghost Town,The Rolling Stones,722777
Only Thing That’s Gone,Morgan Wallen,722729
Ballin Flossin,Chance the Rapper,722646
Skinny Love,Birdy,722598
Love Me Land,Zara Larsson,722594
Learning To Fly,Tom Petty and the Heartbreakers,722368
Von ihnen gelernt,Bonez MC,721882
Far Gone,Ski Mask The Slump God,721824
Big Pac,Ninho,721656
What's Luv,Shindy,721220
22 settembre,Ultimo,721029
Shadow Of The Day,Linkin Park,720882
Rudolph the Red Nosed Reindeer,John Denver,720739
WEIT WEG,Rammstein,720376
Ace Of Spades,Motörhead,720329
queen of broken hearts,blackbear,720193
More Than That,Lauren Jauregui,719969
Trust My Lonely,Alessia Cara,719621
First Time,Liam Payne,719532
Call the Coroner,Future,719302
Welcome To The Party,Pop Smoke,719269
Honeymoon,Lana Del Rey,719222
Swivel,Dreamville,719092
Raise Em Up - Dance Remix,Alonestar,718725
"Side 1, Pt. 1: Things Left Unsaid",Pink Floyd,718125
Ain't Livin Right,Future,718044
XO,Beyoncé,717941
Something Real,Summer Walker,717870
Fragen,Azet,717174
No Bailes Sola,Danna Paola,716580
Danger,Migos,716349
SPORT - I muscoli,Marracash,716211
Birthday,Disclosure,716176
Summer Feelings,Lennon Stella,715504
Cogulândia,Matuê,715479
Recap,NAV,715072
La genesi del tuo colore,Irama,715033
Make It To Heaven,David Guetta,713966
ROCKSTAR BIKERS & CHAINS,Gunna,713807
Something About Us,Daft Punk,713655
Ruin The Friendship,Demi Lovato,713290
Hot Sauce,NCT DREAM,713188
Splash Warning,Meek Mill,713167
Follow You,Bring Me The Horizon,713133
Wake Up Call,KSI,713110
I'm Good,The Mowgli's,712245
Pricey & Spicy,Tory Lanez,712159
Devam,Gentleman,712081
Srivalli,Devi Sri Prasad,711919
Back to the Streets,Saweetie,711916
Siren,The Chainsmokers,711908
China Girl - 2002 Remastered Version,David Bowie,711786
Catch Fire,5 Seconds of Summer,711669
Italiana,J-AX,711493
Kiss Me,Ed Sheeran,711434
Let You Know,Flume,710420
"Paint It, Black",The Rolling Stones,709975
Intro-Résumé,Miami Yacine,709242
Final Fantasy,Ufo361,709104
Anyway,Chris Brown,708893
Anyway,Lil Baby,708528
Livin’ The Dream,Morgan Wallen,708185
Twisted,French Montana,707394
Sour Diesel,ZAYN,707380
Slide Around,Chance the Rapper,706626
QueLoQue,Major Lazer,706612
In Your Arms,ILLENIUM,706574
NBAYOUNGBOAT,Lil Yachty,706130
Méchant,Niska,706008
Zooted,Becky G,705929
Love Like That,Lauv,705485
okay,LANY,705351
Miskin,Samra,705154
Sogra - Ao Vivo,Dilsinho,705043
Elevate & Motivate,Trippie Redd,704795
Gone,Charli XCX,704748
This Week,Lil Baby,704584
Faith,NAV,704091
Big Gangsta,Kevin Gates,704060
Be My Mistake,The 1975,703181
Mos Definitely,Logic,701734
Everybody Business,Kehlani,701509
June,Florence + The Machine,701269
The Overpass,Panic! At The Disco,701234
Cidade Inteira,Eric Land,700985
Nur mit Dir,Shirin David,700947
HOW BOUT THAT?,Quavo,700236
Collide,Leona Lewis,699765
Bad News,Kehlani,699595
Slide,French Montana,699505
Free Spirit,Drake,699242
Loose,S1mba,699125
Loyalty Before Royalty,Trippie Redd,698863
Where This Flower Blooms,"Tyler, The Creator",698441
Gotta Be You,One Direction,698419
Bloodstream,Ed Sheeran,698114
Own It,Stormzy,698063
Another Place,Bastille,697663
È sempre bello,Coez,697014
Pin the Grenade,blink-182,696456
Hood,AK AUSSERKONTROLLE,696056
Hey Hey Hey,Katy Perry,695515
Find You,Nick Jonas,695461
Raising Hell,Kesha,695384
Bad Lil Vibe,KSI,695202
A Million Dreams,P!nk,695050
Don't Don't Do It!,N.E.R.D,694960
CUDDLE MY WRIST,Future,694508
24 Stunden,Samra,694225
Quarter Past Midnight,Bastille,693931
Imagine - Remastered,John Lennon,693636
Dream Girl - Remix,Ir Sais,692113
Bad Decisions,The Strokes,692038
Can We Pretend,P!nk,691914
U Deserve It,Trippie Redd,691735
Taco Tuesday,Migos,691369
All For Me,Trippie Redd,691227
No Issue,Future,691132
Graveto - Ao Vivo,Marília Mendonça,690454
Jesus Christ 2005 God Bless America,The 1975,689715
More Than This,One Direction,689247
MOVE TO MIAMI,Enrique Iglesias,689210
It Feels,NERVO,688745
Flash Pose,Pabllo Vittar,688392
Out Of Love,Lil Tecca,688331
tRuTh,ZAYN,687816
m12ano,thasup,687717
Kennzeichen B-TK,Capital Bra,687672
QN,KC Rebell,687487
Foreword,"Tyler, The Creator",687479
Temperature Rising,Tory Lanez,687455
Thunderstruck,AC/DC,687379
Only,Imagine Dragons,687028
Burnin' Up,Jonas Brothers,686991
Plum,Troye Sivan,686827
OOPS,Lil Yachty,686454
Flood My Wrist,A Boogie Wit da Hoodie,686424
Kansas,Gorillaz,686084
If You Leave Me Now,Charlie Puth,686041
What Child Is This/The Holly And The Ivy - Medley / Remastered 2006,Bing Crosby,685700
HANDGUN,YG,685498
Estamos Arriba,Bad Bunny,685308
The Man,The Killers,685059
LOST,Quavo,684999
Forward,Beyoncé,684903
Dying In LA,Panic! At The Disco,684539
She Couldn't,Linkin Park,684536
Cuando Tú Quieras,J Balvin,684414
Seventeen,Troye Sivan,684289
Can I,Drake,684206
Faceshot,Future,683956
Make It Hot,Major Lazer,683935
I Got the Juice,Meek Mill,683630
Mountains,Sia,683528
Stop Snitchin,YG,683454
Heavydirtysoul,Twenty One Pilots,683402
Karma,Years & Years,683258
Ticket To Ride - Remastered,The Beatles,683243
lUcOzAdE,ZAYN,683016
Mannequin Challenge,Young Thug,682625
Water,Kehlani,681892
Kept Back,Gucci Mane,681499
What You Waiting For,JEON SOMI,681338
Up In My Cocina,Rae Sremmurd,681065
Blue Christmas,Johnny Mathis,679702
Castaway,5 Seconds of Summer,679466
Mary Jane's Last Dance,Tom Petty and the Heartbreakers,679465
#PROUDCATOWNERREMIX,XXXTENTACION,679370
Yeah,Luciano,679268
Superhero,Lauv,678315
Sound and Vision - 1999 Remastered Version,David Bowie,678264
Sentou e Gostou,MC JottaPê,677929
Vor der Tür,Gzuz,677873
Brillis,Shirin David,677725
Thug Of Spades,YoungBoy Never Broke Again,677716
Starships,Nicki Minaj,677231
Wrong Direction,Hailee Steinfeld,677077
Hollywood,Gorillaz,676845
SaintLaurentYSL,Lil Yachty,676819
I Got You (Always and Forever),Chance the Rapper,676467
Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Zé Neto & Cristiano,675777
You Deserve Better,James Arthur,675557
Throw It Away,Trippie Redd,675439
Rooting For You,Alessia Cara,675290
H <3 T E L,Dardan,675074
Obsession,EXO,674706
Dynamite - Acoustic Remix,BTS,674276
Che cazzo ridi,Fedez,672376
None Of Your Concern,Jhené Aiko,672234
Line Without a Hook,Ricky Montgomery,672173
Ashes to Ashes,David Bowie,671975
Attention,Rich Brian,670987
Better Things,A$AP Rocky,670105
Paris Morton Music,Drake,669961
AfricAryaN,Logic,669286
Put Me Back Together,Cheat Codes,669244
Love Is Madness,Thirty Seconds To Mars,669078
Tigers,Bilal Wahib,668024
Dominick The Donkey (The Italian Christmas Donkey) [With Joe Reisman's Orchestra and Chorus],Lou Monte,667717
RIP Roach,XXXTENTACION,667603
Hard On Yourself,Charlie Puth,666520
Allein,Capital Bra,666187
Light It Up,Young Thug,665862
Rose-Colored Boy,Paramore,665431
Classic,Meek Mill,664882
Penny Lane - Remastered 2009,The Beatles,664547
ST. PERCY,BROCKHAMPTON,664212
Real Love,Tom Odell,664162
You’re The Best Thing About Me,U2,663904
SHE DON'T LOVE ME,ZAYN,663801
Feu de bois,Damso,663720
Young And Menace,Fall Out Boy,663535
Fell In Luv,Playboi Carti,663300
Lying From You,Linkin Park,662956
LLC,Nicki Minaj,662917
Hark! The Herald Angels Sing/It Came Upon A Midnight Clear - Remastered,Bing Crosby,662336
Dig Down,Muse,661924
Just Like You,Louis Tomlinson,661817
Borsello,Guè,661675
Tied Up,Major Lazer,660451
Charger,Gorillaz,660037
DrIP DrIp Drip,Tory Lanez,659766
Old Fashioned,Panic! At The Disco,659343
NO FUN,Joji,659073
Wave,Justin Timberlake,658139
Breakdown,Tom Petty and the Heartbreakers,657669
Twelve Days Of Christmas,Bing Crosby,657489
Ich liebe es,Capital Bra,657250
10 F*CKS,Tory Lanez,656683
Make Eem Run!,Bass Santana,656653
Big God,Florence + The Machine,656403
Text Me Merry Christmas,Straight No Chaser,656092
Ignition / Do You... (Mashup),Phoebe Ryan,656031
Polaroid,Imagine Dragons,655770
Sorcererz,Gorillaz,654269
Reapers,Muse,653970
West Side Highway,A$AP Rocky,653915
Unfair,6LACK,653668
Top Down On Da NAWF,Migos,653283
Ocean,Wiz Khalifa,652567
Six Feet Apart,Luke Combs,651848
Out Of My Head,Charli XCX,651261
5 In The Morning,Charli XCX,651096
You Don't Know How It Feels,Tom Petty,650401
16 Shots,VIC MENSA,650377
Pray,Sam Smith,649913
SummerThing!,AFROJACK,648236
THUG LIFE,BROCKHAMPTON,647999
You Don't Do It For Me Anymore,Demi Lovato,647880
South London Forever,Florence + The Machine,647879
British,Dark Polo Gang,647852
O Tannenbaum,Nat King Cole,647250
A Million Voices - Eurovision 2015 - Russia,Polina Gagarina,646540
Touch Eem Body,XXXTENTACION,646319
Bailame Despacio,Xantos,646217
Wheels on the Bus,Melanie Martinez,645850
10 d E A T h b R E a s T ⚄ ⚄,Bon Iver,645604
I Love You so Much,DJ Khaled,645591
Dynamite - EDM Remix,BTS,645112
Your Love,David Guetta,645104
Lost In Your Light,Dua Lipa,644599
Dirt,Florida Georgia Line,644549
31 DAYS,Future,644434
Phases,ALMA,644384
The Apprentice,Gorillaz,644296
King,XXXTENTACION,644233
Right Now,Playboi Carti,644116
Survivors,Selena Gomez,643885
Sharp Edges,Linkin Park,643027
Be Somebody,Steve Aoki,642567
Polvere,Tedua,642366
O Little Town of Bethlehem,Elvis Presley,642285
Early 20 Rager,Lil Uzi Vert,641980
Everything Now,Arcade Fire,641852
Creeping,Lil Skies,641781
Chama Ela,Lexa,640954
Coco Mama,Dardan,640298
T-Shirt,Foo Fighters,639838
BERLIN,BROCKHAMPTON,638679
Santa Claus Is Comin' to Town - Single Version,Bruce Springsteen,638560
Loaded Gun,6LACK,637272
Cataleya,Samra,636952
CAN'T GET OVER YOU,Joji,636424
Lieblingsmensch,Namika,636202
Middle Of The Night,The Vamps,636084
Say It Loud - I'm Black And I'm Proud - Pt. 1,James Brown,634974
Perfecto,Mac Miller,634423
Don't You Worry Child,Swedish House Mafia,634400
BLUE,ZAYN,634235
Never Let You Go,Kygo,633550
Oh! You Pretty Things - 1999 Remastered Version,David Bowie,633266
B.I.D,Tory Lanez,632866
The Christmas Waltz,Peggy Lee,631324
Sun In Our Eyes,MØ,630915
St. Tropez,J. Cole,630378
Provider,Frank Ocean,630067
Diamond Dogs - 1999 Remastered Version,David Bowie,629931
Back Home,A$AP Rocky,629743
Was erlebt,Gzuz,629619
Under Pressure,Shawn Mendes,628538
BOSS,The Carters,625557
Roo,Chance the Rapper,625239
Malfunction,Lil Uzi Vert,624476
KOODA,6ix9ine,624067
Love Is Gone,G-Eazy,623948
Ferrari,Bebe Rexha,623106
Control,Zoe Wees,623077
Daydream (백일몽),j-hope,623057
Maria,HWASA,622855
Sirenen,Kontra K,621791
Changing,John Mayer,621643
Bad Boy,Red Velvet,621280
Trap Phone,Guè,620198
Eternal Summer,The Strokes,619503
Big Bidness (& Metro Boomin),Big Sean,618978
A Nightmare on My Street,DJ Jazzy Jeff & The Fresh Prince,618623
Rolling Papers 2,Wiz Khalifa,618426
Glory (From the Motion Picture Selma),Common,618231
We Could Go Back,Jonas Blue,618002
GET MONEY BROS.,Lil Yachty,617750
Drop,G-Eazy,617486
Just Got Paid,Sigala,616394
Private Show,Britney Spears,616005
Hard White,Nicki Minaj,614898
Dinero,Jennifer Lopez,614841
No Question,Rich The Kid,614680
I Don't Care,Ariana Grande,613412
El Triste,José José,611197
Don't Stay,Linkin Park,610908
Dark Knight Dummo (Feat. Travis Scott),Trippie Redd,610718
Frosty The Snowman,Gene Autry,610484
Given Up,Linkin Park,610089
Take Ü There,Jack Ü,610083
Stranger To Love,Charles Perry,609076
Cold,Stormzy,609035
Talk Fast,5 Seconds of Summer,608311
Something Human,Muse,608154
Fuleragem,MC WM,607175
Make It Right,Foo Fighters,607070
Halfway Right,Linkin Park,606878
NO EXCUSES,Meghan Trainor,606497
It's A Slime,Young Thug,605658
What in XXXTarnation,XXXTENTACION,605465
So It Goes,Mac Miller,604682
Busted and Blue,Gorillaz,604657
Casanova,Summer Cem,603534
MANTRA,Bring Me The Horizon,603289
Moving Along,5 Seconds of Summer,603089
All da Smoke,Future,601775
Thinkin',Miley Cyrus,601568
3 Batidas,Guilherme & Benuto,601352
UKA UKA,Trippie Redd,600876
Best Day Ever,Mac Miller,600695
Montana,Justin Timberlake,600476
Angela,The Lumineers,600406
Three,Future,600089
Paradise - Extended,Big Sean,599037
Hey Mama,David Guetta,597340
Blowing Smoke,Bryson Tiller,595601
Wildflowers,Tom Petty,594154
Hello,J. Cole,593299
Sofiane,Boef,592989
If Walls Could Talk,5 Seconds of Summer,592705
Versace On The Floor (Bruno Mars vs. David Guetta),Bruno Mars,591858
Jag är fri,Jon Henrik Fjällgren,591508
No Limit,USHER,591351
What U Sayin',Lil Pump,591018
Falling,Alesso,590416
You Wreck Me,Tom Petty,590226
Hola,Flo Rida,589810
Verdinha,LUDMILLA,588554
I Love You 3000,Stephanie Poetri,588281
Riot,Childish Gambino,587144
Bang Bang,Green Day,586870
Tennessee Whiskey,Chris Stapleton,586766
Nunca Es Suficiente,Los Ángeles Azules,586686
Don't Leave Me,BTS,585978
Grip,Seeb,585922
Lost It,Rich The Kid,583857
Hurt To Look,Swae Lee,582233
The Next Day,David Bowie,581821
The Little Drummer Boy,Johnny Cash,581303
Quiero Mas,Ozuna,580994
Where It All Begins,Hunter Hayes,580767
Devuelveme,Ozuna,579860
CASTLE OF GLASS,Linkin Park,578628
Hallelujah,Leonard Cohen,578501
Sometimes...,"Tyler, The Creator",578218
The Plan,G-Eazy,578068
Light of the Seven,Ramin Djawadi,577569
Pothole,"Tyler, The Creator",576981
Girls On Boys,Galantis,575093
Expectations,Lauren Jauregui,574919
Worry No More,Diplo,574479
Back,Lil Pump,573598
Sturmmaske Auf [Intro],Kollegah,573245
Don't Judge Me,Ty Dolla $ign,572137
Sexy Dirty Love,Demi Lovato,571929
Worst In Me,Julia Michaels,571769
El Anillo,Jennifer Lopez,570907
Clout,Ty Dolla $ign,569543
Home for Christmas,Maria Mena,569187
seoul (prod. HONNE),RM,568099
BULLETPROOF,YG,567166
We Both Know,Bryson Tiller,566388
My December,Linkin Park,565487
Déjà Vu,Katy Perry,564154
XNX,Sfera Ebbasta,563811
Suzanne,Leonard Cohen,563556
Malandramente,DENNIS,562955
Lay It On Me,Vance Joy,561369
(Everybody's Waitin' For) The Man With The Bag - Remastered 1996,Kay Starr,561077
Moves Like Jagger - Studio Recording From The Voice Performance,Maroon 5,560989
Christmas Lights - Live From Spotify London,Coldplay,560887
Flex Like Ouu,Lil Pump,560784
When I Was Young,MØ,560579
Love Incredible,Cashmere Cat,560497
Wala Cam,Chance the Rapper,557934
High For Hours,J. Cole,557875
Garden Shed,"Tyler, The Creator",557374
Din Din Din (Participação especial de MC Pupio e MC Doguinha),LUDMILLA,556160
I Believe In Father Christmas,"Emerson, Lake & Palmer",555449
Por Favor,Pitbull,555061
Whole Lotta Lovin',Mustard,555012
Nothing but Trouble - Instagram Models,Lil Wayne,553985
Brave For You,The xx,552481
Waiting For The End,Linkin Park,551746
Army of One,Coldplay,551481
Frosty the Snowman,Michael Bublé,551096
Ex To See,Sam Hunt,549364
I Believe I'm Fine,Robin Schulz,549233
I Know You,Lil Skies,549183
The Christmas Song (Chestnuts Roasting On an Open Fire),Mel Tormé,548507
113,Booba,546878
PIE,Future,546764
Not In That Way,Sam Smith,546536
Iced Out My Arms,DJ Khaled,546393
We Got The Power,Gorillaz,546154
Dancing In The Dark,Imagine Dragons,545965
For Now,P!nk,545476
Crazy,Lil Pump,545265
Move Your Body - Single Mix,Sia,545125
Rain On Me (Intro),Bryson Tiller,543705
What I Need,Hayley Kiyoko,543128
No Te Vas,Nacho,542857
Liability (Reprise),Lorde,542583
Refugee,Tom Petty and the Heartbreakers,541013
Spoonman,Soundgarden,540163
Coachella - Woodstock In My Mind,Lana Del Rey,539249
Hair,Little Mix,538001
Waiting Room,Logic,537625
Leave Right Now,Thomas Rhett,537126
Leave Me,Rich The Kid,537042
Something Just Like This - Tokyo Remix,Coldplay,536933
Champion,Fall Out Boy,536867
Hot Summer,DJ Durel,536832
Medley da Gaiola - Dennis DJ Remix,MC Kevin o Chris,536447
You Got It,Bryson Tiller,536110
I’m So Sorry,Imagine Dragons,535408
La Dee Da,Foo Fighters,534534
Pizza,Martin Garrix,533449
In Cold Blood,alt-J,533374
Let 'Em Talk,Kesha,531101
Bring Dem Things,French Montana,529946
Darkside,Ty Dolla $ign,529840
Mi Mala - Remix,Mau y Ricky,529536
Week Without You,Miley Cyrus,528412
Don't Say You Love Me,Fifth Harmony,528382
Fell On Black Days,Soundgarden,527891
Paper Houses,Niall Horan,527392
Wit It This Christmas,Ariana Grande,527229
Please Shut Up,A$AP Mob,526716
Stay Frosty Royal Milk Tea,Fall Out Boy,526097
Crazy In Love,Beyoncé,526022
Christmas Day,Dido,525921
Call Me,NEIKED,525651
Don't Do Me Like That,Tom Petty and the Heartbreakers,524976
World Gone Mad,Bastille,524915
Deadcrush,alt-J,524759
"Quem Pegou, Pegou",Henrique & Juliano,524230
Come Closer,Wizkid,524151
I Know You,Craig David,523976
Letterman,Wiz Khalifa,522777
True Feeling,Galantis,522752
ROCKABYE BABY,Joey Bada$$,522713
Intro,Big Sean,522569
200,Future,521819
Jesus to a Child,George Michael,521522
Cruise Ship,Young Thug,520438
Strangers,Sigrid,519130
Ex,Ty Dolla $ign,518102
Feel Me,Tyga,517848
Life Of The Party,Shawn Mendes,516984
Calm Down,G-Eazy,516462
I Would Die For You,Miley Cyrus,516312
Lookin Exotic,Future,514881
It's Secured,DJ Khaled,514324
Getaway Car,Taylor Swift,512884
Everglow - Live From Spotify London,Coldplay,512624
Egoist,kent,512154
Talk About It,Mike Perry,511903
Carnival,Gorillaz,511735
Is Your Love Enough?,Little Mix,510957
In Check,Bryson Tiller,509827
Enormous,Gucci Mane,508981
Silent Night,Il Volo,508745
Roulette,Katy Perry,506657
A Million Dreams (Reprise),Austyn Johnson,506561
Perdonami,Salmo,506361
Close My Eyes,21 Savage,506221
Dance You Off,Benjamin Ingrosso,504372
Kissing Strangers,DNCE,502815
Angel By The Wings,Sia,502017
I Can't Even Lie,DJ Khaled,501815
Stand Tall,Childish Gambino,501768
Hard to Love,Calvin Harris,499735
Satisfied,Sia,499514
Feel Good,Gryffin,499480
Mistakes,Tove Styrke,498105
Don't Let The Sun Go Down On Me,Elton John,497964
Blended Family (What You Do For Love),Alicia Keys,497858
Down for Life,DJ Khaled,497378
Bad Blood,Ryan Adams,496481
I Can´t Go On,Robin Bengtsson,492594
Make Me Like You,Gwen Stefani,492486
The Night Me and Your Mama Met,Childish Gambino,491978
Mo Bounce,Iggy Azalea,491756
She's My Collar,Gorillaz,491136
Little Of Your Love - BloodPop® Remix,HAIM,488983
Either Way,Snakehips,487463
Fake Happy,Paramore,486290
Future Looks Good,OneRepublic,485268
O Holy Night,Céline Dion,484706
Big On Big,Migos,483686
Angels,Chance the Rapper,483539
Time To Move On,Tom Petty,483083
Deck The Hall - Remastered 1999,Nat King Cole,482856
On the Level,Leonard Cohen,482482
You're Gonna Live Forever in Me,John Mayer,481955
Réseaux,Niska,481429
Johnny B. Goode,Chuck Berry,480144
Outta Time,Future,477788
Shape of You - Galantis Remix,Ed Sheeran,477509
Here Comes Santa Claus (Right Down Santa Claus Lane) - Single Version,Bing Crosby,475135
"Shook Ones, Pt. II",Mobb Deep,474779
Deadz,Migos,474696
Cochise,Audioslave,473896
That's It,Bebe Rexha,473530
Rooting For You,London Grammar,472184
