title,artist,streams
Man of the Woods,Justin Timberlake,2501762
Merry Christmas Everyone,Shakin' Stevens,2500731
Amigo,Lil Tecca,2500630
up at night,Kehlani,2499619
Breaking Up Was Easy In The 90's,Sam Hunt,2498748
Dis-ease,BTS,2496347
Transformer,Future,2496018
3am,Halsey,2495150
Refrigerator Door,Luke Combs,2494468
10AM/Save The World,Metro Boomin,2493567
Barely Holdin' On,Polo G,2486770
fue mejor,Kali Uchis,2486609
Buck Shots,A$AP Rocky,2486328
Shot in the Dark,John Mayer,2486241
Lost It,Rich The Kid,2486073
Super Cell,Trippie Redd,2485063
Until The Plug Comes Back Around,Juice WRLD,2484896
"Pink Toes (Offset, DaBaby feat. Gunna)",Quality Control,2484368
Blame It On Me,Morgan Wallen,2484064
No Cap,Future,2482260
New N3on,Playboi Carti,2481701
THERE HE GO,DaBaby,2480716
Solo,Frank Ocean,2479689
Get On Your Knees,Nicki Minaj,2478798
Oh Santa!,Mariah Carey,2474555
Halo,Beyoncé,2474299
Sick and Tired,iann dior,2473675
Fix,Chris Lane,2473033
Letter To Nipsey,Meek Mill,2472873
00:00 (Zero O’Clock),BTS,2471548
Moon Rock,Huncho Jack,2469718
The Louvre,Lorde,2468736
Beer Don’t,Morgan Wallen,2467811
Kills You Slowly,The Chainsmokers,2467734
Feelin' Like Tunechi,Lil Wayne,2467429
Just the Two of Us,"Grover Washington, Jr.",2465647
Butter,BTS,2465485
See Wat I’m Sayin,Moneybagg Yo,2464381
New Normal,Khalid,2464315
Lights Come On,Jason Aldean,2463514
We Go High,Chance the Rapper,2461563
Tribe,Bas,2461434
You Stay,DJ Khaled,2461006
Pretty Savage,BLACKPINK,2460506
Died and Came Back,Lil Uzi Vert,2457941
The Jam,Logic,2457042
Love Is Only a Feeling,Joey Bada$$,2455728
Come Back Baby,Pusha T,2455460
Syphilis,Juice WRLD,2453140
Rumble,Skrillex,2453068
Fake,Lauv,2450434
Something Big,Shawn Mendes,2448688
Might Be,DJ Luke Nasty,2446805
Neon Gravestones,Twenty One Pilots,2446551
Free Woman,Lady Gaga,2443500
Lord Willin',Logic,2438361
Good Dope,Future,2435843
Watch The World Burn,Falling In Reverse,2434465
Remind Me,Eminem,2431311
Savage Love (Laxed – Siren Beat) [BTS Remix],Jawsh 685,2431081
Alive,Khalid,2430493
Pretty Boy,Joji,2429923
Danny Phantom,Trippie Redd,2429645
Confirmation,Justin Bieber,2428622
Everybody Dies,Billie Eilish,2426489
Borrowed Love,Metro Boomin,2426410
Hate The Way,G-Eazy,2425881
Nothing,Bruno Major,2425335
Kids,OneRepublic,2423261
Whip It!,LunchMoney Lewis,2421425
Runaway,Lil Peep,2419926
Almeda,Solange,2419045
How U Feel,Huncho Jack,2418718
We The People....,A Tribe Called Quest,2416228
D.R.E.A.M.,Miley Cyrus,2415204
Lick,Offset,2415038
Dancing's Not A Crime,Panic! At The Disco,2412294
Freak,Doja Cat,2411896
A-Team,Travis Scott,2409979
Supercut,Lorde,2407841
CAN'T STOP,DaBaby,2407369
Prayers Up,Calvin Harris,2406302
Last Day Alive,The Chainsmokers,2406074
Wanna Know Remix,Dave,2404715
Afterthought,Joji,2402603
LA Confidential,Tory Lanez,2402128
Get Low,Dillon Francis,2400286
Somebody Else,The 1975,2399508
MORE,j-hope,2399495
My Collection,Future,2398115
Know My Rights,6LACK,2397963
Honest,The Chainsmokers,2396498
POA,Future,2395851
R.I.P.,Playboi Carti,2395125
Mama/Show Love,Logic,2392792
Slide Around,Chance the Rapper,2391644
Young N Dumb,Polo G,2391264
The Explanation,XXXTENTACION,2385793
The Christmas Song (Chestnuts Roasting On An Open Fire),Justin Bieber,2382787
idfc,blackbear,2382779
Too Playa,Migos,2381576
Come See Me,Rod Wave,2381100
Go2DaMoon,Playboi Carti,2380711
Finesse Out The Gang Way,Lil Durk,2380155
My wrist,Yeat,2379321
Weather the Storm,DJ Khaled,2376847
Five Nights at Freddy's,The Living Tombstone,2376660
Came and Saw,Young Stoner Life,2376553
Escape From BABYLON,$uicideboy$,2376496
Inside Out,The Chainsmokers,2375999
Glittery,Kacey Musgraves,2375308
Shmunk,Yeat,2372067
Used To Be,Jonas Brothers,2371140
I Am (Lil Baby & Gunna),Lil Baby,2370798
Dreamin Of The Past,Pusha T,2370769
Unbothered,Ski Mask The Slump God,2370649
Always,Daniel Caesar,2370167
I WANNA SEE SOME ASS,Jack Harlow,2369465
Dance Again,Selena Gomez,2369418
psychofreak,Camila Cabello,2366685
Have Yourself a Merry Little Christmas,Christina Aguilera,2365793
CrasH,ScHoolboy Q,2365718
4L,21 Savage,2364782
T'd Up,Rae Sremmurd,2364207
Midnight Train,Sam Smith,2364087
Spiral,21 Savage,2363438
FaceTime,21 Savage,2363143
7 Am Freestyle,Future,2361785
Tony Tone,A$AP Rocky,2361218
The Hills - Remix,The Weeknd,2359239
u,Kendrick Lamar,2357462
The Wolf,Mumford & Sons,2356160
Santeria,Pusha T,2355665
Love Runs Out,OneRepublic,2353958
Tick Tock,Young Thug,2353323
BAD CON NICKY,Bad Bunny,2352805
24/7,Meek Mill,2350070
Do The Most,Tory Lanez,2347122
Whipski,$NOT,2345511
Puesto Pa' Guerrial,Bad Bunny,2344306
Chunky,Bruno Mars,2341807
Missin You Crazy,Russ,2339895
Knee Deep,Zac Brown Band,2338728
Elliot's Song,Dominic Fike,2337458
Northern Attitude,Noah Kahan,2337102
SORRY PAPI,Bad Bunny,2334819
ON GOD,Juice WRLD,2334420
Ballin Flossin,Chance the Rapper,2332832
BiPolar,Gucci Mane,2331992
MOMMA TALK,"Tyler, The Creator",2331600
Still Serving,21 Savage,2327645
Soul Food II,Logic,2327605
Like A Blade Of Grass,Jack Harlow,2327461
White Christmas,Amy Grant,2326072
LA LA,Ski Mask The Slump God,2325208
Get Ugly,Lil Baby,2324860
Life Goes On,Ed Sheeran,2324788
Majesty,Nicki Minaj,2323637
DROP,DaBaby,2322508
BLESSED,"Tyler, The Creator",2319891
Wish - Trippie Mix,Diplo,2318226
WIN,Jay Rock,2315258
Big 14,Trippie Redd,2310450
Same Yung Nigga,Gunna,2307203
Feels,Ed Sheeran,2306245
Stories About My Brother,Drake,2305703
All Alone,Lil Uzi Vert,2304390
Stockholm Syndrome,One Direction,2304134
Red Bentley,Future,2303841
200 Mph,Bad Bunny,2303769
NUEVA VIDA,Peso Pluma,2303362
Bad Husband,Eminem,2302994
Heaven,Khalid,2301125
24 Hours,A Boogie Wit da Hoodie,2300664
MiAMi,Tory Lanez,2300479
Me Niego,Reik,2300387
Broken Clocks,SZA,2299409
One More Year,Tame Impala,2297908
Jealous,Labrinth,2297749
CANCIÓN CON YANDEL,Yandel,2297222
Stretch You Out,Summer Walker,2296632
Center Point Road,Thomas Rhett,2295822
Danger,Migos,2295166
I Need You Christmas,Jonas Brothers,2293133
ENERGY,Beyoncé,2290766
Sup Mate,Young Thug,2287671
That Funny Feeling,Bo Burnham,2285474
Split/Whole Time,Lil Yachty,2284053
Silk & Cologne (EI8HT & Offset) - Spider-Verse Remix,EI8HT,2283843
ANTES QUE SE ACABE,Bad Bunny,2283787
Talk Of The Town,Jack Harlow,2280137
Posthumous Forgiveness,Tame Impala,2279641
Dreams Money Can Buy,Drake,2279028
ZTFO,Big Sean,2278265
Crush A Lot,Lil Baby,2278161
Close My Eyes,21 Savage,2277314
The Hype,Twenty One Pilots,2276366
Might as Well,Future,2275343
Too Gone,Rich The Kid,2274674
CÓMO SE SIENTE - Remix,Jhayco,2271547
Beautiful Pain (Losin My Mind),Polo G,2271017
Boys,Lizzo,2269128
Change Lanes,Kevin Gates,2266615
Coupe,Pop Smoke,2266549
Out My Way,Juice WRLD,2265849
Darkside,Ty Dolla $ign,2265762
Beast,Migos,2263419
Call Me,NAV,2262934
Only You,Metro Boomin,2262255
120,Bad Bunny,2258968
Who Told You,J Hus,2255212
Still Runnin,Lil Baby,2248336
Unholy,Miley Cyrus,2248244
Driving Home for Christmas,Chris Rea,2247458
Did you know that there's a tunnel under Ocean Blvd,Lana Del Rey,2245485
Diamonds,Megan Thee Stallion,2243910
Same Time Pt. 1,Big Sean,2243786
Creep On Me,GASHI,2241270
Nowadays Pt. 2,Lil Skies,2240811
BOOM!,Lil Yachty,2239236
BLAHBLAHBLAH DEMO,Joji,2239198
Little Talks,Of Monsters and Men,2237814
American Teen,Khalid,2236319
Rodeo,Lil Nas X,2234112
Trauma,Meek Mill,2233267
Marni On Me,Future,2231694
Great Gatsby,Rod Wave,2230987
Memo,Young Thug,2230744
Favorite Song,Toosii,2230324
Christmas Without You,Ava Max,2229399
Oh Santa!,Mariah Carey,2227246
Seventeen,Alessia Cara,2226734
Levitating,Dua Lipa,2225826
Castaways,The Backyardigans,2224490
uh oh,Tate McRae,2222613
The Best Day (Taylor’s Version),Taylor Swift,2221246
LALISA,LISA,2220978
Power Trip,J. Cole,2220286
You Da Baddest,Future,2215895
That's Hilarious,Charlie Puth,2215746
Sit Next to Me - Stereotypes Remix,Foster The People,2215476
Moon River,Frank Ocean,2214742
Dope Dealer,ScHoolboy Q,2213748
Amarillo,J Balvin,2212416
"Young, Wild & Free",Snoop Dogg,2211964
Forever,NLE Choppa,2211200
Right My Wrongs,Bryson Tiller,2210850
Just How It Is,Young Thug,2210566
Gospel,Dr. Dre,2210228
Venice Bitch,Lana Del Rey,2209921
Poison,Rita Ora,2209716
Dominick the Donkey (The Italian Christmas Donkey),Lou Monte,2208364
Dream Glow (BTS World Original Soundtrack) - Pt. 1,BTS,2207631
My Favourite Things,Tony Bennett,2205229
NO DRIBBLE,DaBaby,2203045
Over,Lucky Daye,2202583
Take It Out On Me,Justin Bieber,2201587
I'm Shipping Up To Boston,Dropkick Murphys,2200743
Body on Me,Rita Ora,2200450
Separate Ways (Worlds Apart) - Bryce Miller/Alloy Tracks Remix,Journey,2199475
Unica,Ozuna,2192048
King Snipe,Gucci Mane,2191547
Wit Da Racks,Young Thug,2187694
Hello,J. Cole,2187082
Schemin Up,OB OBrien,2186414
Hood Politics,Kendrick Lamar,2185585
Ritual,Tiësto,2185556
Checklist,Normani,2183759
Boom,Polo G,2183686
Stunting Ain't Nuthin,Gucci Mane,2180560
Rambo,Bryson Tiller,2179723
Head On,YoungBoy Never Broke Again,2178511
Momma I Hit A Lick,2 Chainz,2177919
Perfecto,Mac Miller,2177829
"Rednecks, Red Letters, Red Dirt",Morgan Wallen,2177350
TALK TO ME NICE,Lil Yachty,2176127
I Don't Want Your Money,Ed Sheeran,2175662
Lil Top,YoungBoy Never Broke Again,2175474
Woodlawn,Aminé,2175285
Violet Chemistry,Miley Cyrus,2174215
Changes,Justin Bieber,2174075
Million Dollar Play,Future,2172825
Ex For A Reason,Summer Walker,2171635
Super Freak,Rick James,2170939
Together,Trippie Redd,2170668
Winter Wonderland,Kate Havnevik,2166063
Cold As You,Luke Combs,2165416
LALALALA,Stray Kids,2164356
Like You Do,Joji,2164265
The Truth Untold,BTS,2162860
Where U From,Huncho Jack,2161589
LamboTruck,Dreamville,2160815
I Love It When You Cry (Moxoki),Steve Aoki,2159941
Nothing On You,Ed Sheeran,2158882
Demonz,Juice WRLD,2156759
911,Sech,2154342
Not My Responsibility,Billie Eilish,2153818
Bad Blood,Taylor Swift,2152610
Hallucinate,Dua Lipa,2152025
Young,The Chainsmokers,2150843
Change My Clothes,Dream,2150342
Chloraseptic,Eminem,2149075
Time Warp,Little Nell,2147460
Tangerine,Glass Animals,2146609
SAD SH*T,DaBaby,2145039
Mirrors,Justin Timberlake,2144474
PIE,Future,2144136
SPIDER WEB,Melanie Martinez,2143866
Love Thru The Computer,Gucci Mane,2140943
SaintLaurentYSL,Lil Yachty,2139362
Championships,Meek Mill,2138638
Paul Revere,Noah Kahan,2137143
Sunday Morning Jetpack,Big Sean,2137122
Crown the Kings,Migos,2134697
Lay Wit Ya,Isaiah Rashad,2134267
Roadtrip,Dream,2133913
E.T.A.,Justin Bieber,2133523
Pay You Back,Meek Mill,2133310
Keii,Anuel AA,2133133
Love Sick,Trippie Redd,2132838
Cry No More,G Herbo,2129485
Way To Break My Heart,Ed Sheeran,2127521
Last Call,Khalid,2126895
Heart Of Glass (Live from the iHeart Festival),Miley Cyrus,2125722
through the late night,Travis Scott,2124708
LLYLM,ROSALÍA,2124638
No Sucker,Lil Baby,2123885
Mask,Dream,2123680
Change (Taylor’s Version),Taylor Swift,2123582
Airplane pt.2,BTS,2122388
kiss kiss,Machine Gun Kelly,2118379
Muddy Feet,Miley Cyrus,2117890
What I've Done,Linkin Park,2117202
title track,Machine Gun Kelly,2116954
Potential,Gucci Mane,2113555
ROLLING STONE,Brent Faiyaz,2111962
Bom Bidi Bom,Nick Jonas,2111836
California,Childish Gambino,2111643
Santa Claus Is Comin' to Town,Frank Sinatra,2107540
Toxic,Kehlani,2106960
Splash Warning,Meek Mill,2100390
EDGING,blink-182,2099931
The End,Lil Uzi Vert,2098735
It's Not Living (If It's Not With You),The 1975,2097959
HIM,Sam Smith,2096196
Estamos Bien,Bad Bunny,2095240
Silk Sonic Intro,Bruno Mars,2093817
LIGHT SHOWER,Melanie Martinez,2093430
Patience,Tame Impala,2091564
Colombia Heights (Te Llamo),Wale,2091418
idk that bitch,Gunna,2091246
Blick Blick,Coi Leray,2090850
Right Down the Line,Gerry Rafferty,2090141
Swim,Chase Atlantic,2090134
Pose,Yo Gotti,2089849
Benz Truck - гелик,Lil Peep,2088883
Jump Then Fall (Taylor’s Version),Taylor Swift,2088283
MAYBE,The Kid LAROI,2087107
Elevate & Motivate,Trippie Redd,2083330
Ordinary Day (ft. Hailee Steinfeld),Logic,2083319
IDOL,BTS,2081997
For Free? - Interlude,Kendrick Lamar,2081855
I Ain't Got Time!,"Tyler, The Creator",2078217
It Don't Hurt Like It Used To,Billy Currington,2078169
OG Kush Diet,2 Chainz,2078061
Jet Black Heart,5 Seconds of Summer,2077756
Chun Swae,Nicki Minaj,2077103
Expensive,Ty Dolla $ign,2077023
AfricAryaN,Logic,2076397
ADDICTIONS (FEAT. Tre' Amani),Brent Faiyaz,2076297
Que Calor,Major Lazer,2075588
Fire Alarm,Lil Uzi Vert,2075121
Backstage Passes,EST Gee,2073476
Almost Slipped,Meek Mill,2073431
Lookin Exotic,Future,2073295
Intro,21 Savage,2072620
Where This Flower Blooms,"Tyler, The Creator",2069545
Can't Stop Dancin',Becky G,2068223
You Got Me,G-Eazy,2067621
Lovely Day,Bill Withers,2067239
Heartbeat,Carrie Underwood,2065879
Wild Wild West,Offset,2065567
Darth Vader,21 Savage,2064672
Distorted Records,A$AP Rocky,2063682
Burnin' Up,Jonas Brothers,2062579
Pet Cheetah,Twenty One Pilots,2062574
if i were u,blackbear,2060321
4 da Gang,Future,2059361
Cut My Lip,Twenty One Pilots,2059167
Dreams and Nightmares,Meek Mill,2058948
Otherside Of America,Meek Mill,2058333
Frozen,Lil Baby,2057976
Needle,Nicki Minaj,2057973
Place,Playboi Carti,2057814
Deep End (Lil Baby & Gunna),Lil Baby,2056220
Poison,Jack Harlow,2054805
Zoom (Bonus Track),Lil Uzi Vert,2054562
Gun,Doja Cat,2052711
I Put a Spell on You,Screamin' Jay Hawkins,2049624
Gunz N Butter,A$AP Rocky,2047735
Seduce,Russ,2047526
Cranes in the Sky,Solange,2047379
BLINDFOLD,Gunna,2046649
The Kids Aren't Alright,Fall Out Boy,2046523
lonely,Machine Gun Kelly,2046294
Stop The Madness,Lil Skies,2045865
Nowhere Fast,Eminem,2044561
Leave Right Now,Thomas Rhett,2044208
Jet Lag,A$AP Ferg,2040309
King Of The Clouds,Panic! At The Disco,2040171
All Ass,Migos,2035600
Not For Radio,Nas,2031585
Waiting For A Miracle,Post Malone,2031363
GUCCI LOS PAÑOS,KAROL G,2031362
untitled 01 08.19.2014.,Kendrick Lamar,2030622
"Bitch, Don’t Kill My Vibe",Kendrick Lamar,2028986
You Get Me So High,The Neighbourhood,2028203
Bye Bye Baby (Taylor’s Version) (From The Vault),Taylor Swift,2028184
Whateva Will Be,A Tribe Called Quest,2025526
"Bills, Bills, Bills",Destiny's Child,2022210
Pretend,Tinashe,2021457
False Prophets,J. Cole,2021195
Mos Definitely,Logic,2020307
Babe,Sugarland,2019646
Present,Khalid,2018988
Riot,XXXTENTACION,2017406
Forever & Always (Piano Version) (Taylor’s Version),Taylor Swift,2016184
Bluffin,Gucci Mane,2015818
That's Life,88-Keys,2015517
One Hell Of An Amen,Brantley Gilbert,2013710
Fire Starter,Trippie Redd,2013644
Love song,Lana Del Rey,2013491
Stick Talk,Future,2013381
Only Angel,Harry Styles,2013162
"Belly, The Weeknd - Die For It (ft. Nas)",Belly,2012875
Back to the Streets,Saweetie,2010725
St. Tropez,J. Cole,2010639
Better Luck Next Time,Kelsea Ballerini,2010553
Out Yo Way,Migos,2010431
Desire,Juice WRLD,2008077
In the Dark,Camila Cabello,2007894
2040,Lil Baby,2007520
Intro (Hate On Me),Meek Mill,2006215
Movie,Megan Thee Stallion,2005113
Put It On Me,YoungBoy Never Broke Again,2004841
I'm a Mess,Ed Sheeran,2003188
Wildflower,5 Seconds of Summer,1999076
Heartless,Polo G,1998831
Today Was A Fairytale (Taylor’s Version),Taylor Swift,1998621
OG Beeper,A$AP Rocky,1996917
Bitter - Narration By Cardi B,Summer Walker,1995558
Goin Up,Lil Tjay,1994593
Know Better,Kevin Gates,1994418
That That (prod. & feat. SUGA of BTS),PSY,1992512
Real Talk,Roddy Ricch,1991639
Carbonated Water,Ski Mask The Slump God,1991294
CAN'T GET OVER YOU,Joji,1990274
Love Her,Jonas Brothers,1989629
My Potna Dem,$ilkMoney,1988450
Friends,BTS,1987958
TRELLAS,Bad Bunny,1987656
Lost in the Woods,Jonathan Groff,1987108
Early Morning Trappin,Rich The Kid,1986645
Talk that Talk,TWICE,1986425
What I Like About You,Jonas Blue,1986001
It Won't Kill Ya,The Chainsmokers,1985562
ILoveUIHateU,Playboi Carti,1984222
Next to Me,Otto Knows,1983792
Coal,Dylan Gossett,1983387
We are Bulletproof : the Eternal,BTS,1982949
One Day (ft. Ryan Tedder),Logic,1982447
Heart of a Giant,Polo G,1982408
SAME ENERGY,The Kid LAROI,1979461
Bird Shit,Trippie Redd,1974926
Whole Lotta Choppas (Remix),Sada Baby,1972959
Drunk On A Plane,Dierks Bentley,1972498
Party Up,DMX,1972162
Mama Mia,Lil Wayne,1970923
Make You Feel Good,Fetty Wap,1970849
Wishful Drinking,Ingrid Andress,1969999
Malfunction,Lil Uzi Vert,1967727
The Happiest Christmas Tree - 2009 Digital Remaster,Nat King Cole,1967009
Every Single Time,Jonas Brothers,1964078
Introduction,XXXTENTACION,1963913
Rockin' Around The Christmas Tree - Recorded at Spotify Studios NYC,Miley Cyrus,1963574
Tragic Endings,Eminem,1963001
None Of Your Concern,Jhené Aiko,1962359
Don't Need Friends,NAV,1956172
Lose,KSI,1955556
shots in the dark,iann dior,1954158
"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,1953870
The Way,Trippie Redd,1953038
"1, 2 Many",Luke Combs,1952670
Untouchable (Taylor’s Version),Taylor Swift,1951847
A.L.L.T.Y. 3,Trippie Redd,1951127
Don't Throw it Away,Jonas Brothers,1950598
Parent Trap,Jack Harlow,1949868
MORE,K/DA,1949543
F9mily (You & Me),Lil Nas X,1948827
Stuntin' On You,Tyla Yaweh,1948354
LLC,Nicki Minaj,1948211
2step,Ed Sheeran,1948172
Open It Up,Migos,1946828
1942 Flows,Meek Mill,1946653
Inspire Me,Big Sean,1946549
Molly Hearts,Trippie Redd,1946220
We Will Rock You - Remastered,Queen,1944749
The Glorious Five,Logic,1944643
Only 1 (Interlude),Metro Boomin,1944430
JU$T,Run The Jewels,1941263
Raging,Kygo,1940877
Early 20 Rager,Lil Uzi Vert,1940769
Bloody Canvas,Polo G,1939988
Crazy=Genius,Panic! At The Disco,1939379
3 Headed Snake,Gunna,1936827
All About It,Hoodie Allen,1933914
Together,CAZZETTE,1933561
Writing's On The Wall,Sam Smith,1933311
Faking It,Calvin Harris,1933207
Doves In The Wind,SZA,1931202
DARK BROTHERHOOD,Trippie Redd,1930216
The Bees Knees,Juice WRLD,1930180
Comedy,Bo Burnham,1929816
Diet Coke,Pusha T,1929457
Backin' It Up,Pardison Fontaine,1927938
A Nightmare on My Street,DJ Jazzy Jeff & The Fresh Prince,1927528
"Baby, I'm Jealous",Bebe Rexha,1926265
Here We Go,Mac Miller,1925460
Ashley,Halsey,1923900
CHAMPION,DaBaby,1921843
How,Lil Baby,1921663
America,Logic,1921599
Luv Is Art,A Boogie Wit da Hoodie,1921222
NITROUS,Joji,1920969
Blue Pill,Metro Boomin,1919955
Take It To Trial,Young Stoner Life,1919561
Purple Emoji,Ty Dolla $ign,1918309
The greatest,Lana Del Rey,1917512
LOVE AGAIN,Daniel Caesar,1916857
concert for aliens,Machine Gun Kelly,1916088
nothing inside,Machine Gun Kelly,1914075
Wake Up Alone,The Chainsmokers,1913648
Hymn,Kesha,1913626
Sleeping On The Floor,Future,1913218
I Got The Boy,Jana Kramer,1913119
Stripper Bowl,Migos,1912256
Respect,Aretha Franklin,1912066
TALK ABOUT IT,DaBaby,1911725
In Constant Sorrow,$uicideboy$,1911217
How Much A Dollar Cost,Kendrick Lamar,1910081
Christian Dior,Jhayco,1908224
the other girl,Kelsea Ballerini,1907814
What It Feels Like,Nipsey Hussle,1907775
Real Rich,Wiz Khalifa,1904849
TAlk tO Me,Tory Lanez,1904647
Walking The Wire,Imagine Dragons,1904184
Prada,24kGoldn,1903444
Lil Secret,Jack Harlow,1902653
SUPPOSED TO BE LOVED,DJ Khaled,1902014
STUNTMAN,"Tyler, The Creator",1899714
Dear April (Side A - Acoustic),Frank Ocean,1898012
Drugs N Hella Melodies,Don Toliver,1895902
For Sale? - Interlude,Kendrick Lamar,1895122
PAID MY DUES,NF,1894560
Alone,Doja Cat,1889203
Guts Over Fear,Eminem,1889025
Stay,BTS,1887755
NEW ORLEANS,BROCKHAMPTON,1885590
I Won't Back Down,Tom Petty,1885190
Trapped In The Sun,Future,1883018
Headshots (4r Da Locals),Isaiah Rashad,1882356
To The Bone,Quavo,1880569
GHETTO GATSBY (FEAT. ALICIA KEYS),Brent Faiyaz,1880098
BACK TO THE BASICS,Future,1880062
Best I Ever Had,Drake,1879386
Megan's Piano,Megan Thee Stallion,1873542
Deadz,Migos,1872619
Every Other Freckle,alt-J,1871560
My Life In A Nutshell,Juice WRLD,1870713
Potential Breakup Song,Aly & AJ,1870539
Over,Playboi Carti,1870249
That Fiya,Lil Uzi Vert,1869856
drug dealer,Machine Gun Kelly,1869470
No Longer Friends,Bryson Tiller,1868878
Throw It Away,Summer Walker,1868653
Big Boy Diamonds,Gucci Mane,1867066
WRLD On Drugs,Future,1866269
The Chipmunk Song (Christmas Don't Be Late) - Remastered 1999,Alvin & The Chipmunks,1865297
Strawberry Shortcake,Melanie Martinez,1864806
Greedy,Ariana Grande,1864341
man i is,Logic,1862319
rodeo dr,Gunna,1860974
Billete Grande (En Vivo),Fuerza Regida,1860448
Biking,Frank Ocean,1859192
Jukebox Joints,A$AP Rocky,1859143
One Mississippi,Kane Brown,1858223
Momma,Kendrick Lamar,1857613
ARE YOU WITH THAT?,Vince Staples,1855874
I'll Kill You,Summer Walker,1854617
Jack & Diane,John Mellencamp,1854158
Helmet,Steve Lacy,1853916
All Summer Long,Kid Rock,1852433
6 Inch,Beyoncé,1851230
Stressed,Young Thug,1850035
Disaster,Conan Gray,1849572
FDT,YG,1848355
Pneuma,TOOL,1845951
Shake It,Kay Flock,1845943
Forever,Lil Baby,1844915
Slide,French Montana,1843997
Emergency,Icona Pop,1842907
Kept Back,Gucci Mane,1842713
Wow Freestyle,Jay Rock,1842246
Irresistible,Fall Out Boy,1840910
Zero,Chris Brown,1839744
Codeine,NAV,1838435
Gnarly,Kodak Black,1837845
Dangerous,ScHoolboy Q,1837804
